sampler,problem,number,value,state,duration,datetime_start,datetime_complete,params_archive_prune_policy,params_archive_unbounded,params_blxab_alpha,params_blxab_beta,params_cauchy_gamma,params_crossover,params_crossover_alpha,params_crossover_eta,params_crossover_prob,params_fuzzy_d,params_gaussian_sigma,params_initializer,params_laplace_a,params_laplace_b,params_levy_beta,params_levy_scale,params_mutation,params_mutation_eta,params_mutation_prob_factor,params_nonuniform_perturbation,params_offspring_ratio,params_pcx_sigma_eta,params_pcx_sigma_zeta,params_pop_size,params_power_index,params_repair,params_scatter_base_size_factor,params_selection,params_selection_size,params_simplex_epsilon,params_undx_eta,params_undx_zeta,params_uniform_perturb,params_use_external_archive,params_wa_alpha,user_attrs_config,user_attrs_fidelity_trace,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:10,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,system_attrs_cma:optimizer:5,system_attrs_cma:optimizer:6,system_attrs_cma:optimizer:7,system_attrs_cma:optimizer:8,system_attrs_cma:optimizer:9,system_attrs_NSGAIISampler:generation,system_attrs_NSGAIIISampler:generation,system_attrs_gp:relative_params:0
nsgaiii,zcat10,20,0.08727935096840489,COMPLETE,0 days 00:00:38.436338,2026-05-15 09:46:30.641299,2026-05-15 09:47:09.077637,hv,True,0.7920940033436272,0.15291167876200973,0.12338613801332342,fuzzy,0.4774697002102385,13.49137626243085,0.7515362902891575,0.21039034225891018,0.2756630680547156,scatter,-0.4060464105105268,1.2310603919329666,0.9724740208941061,0.02040749495559441,non_uniform,37.33797651248002,2.2117101213617616,0.23422584893644544,0.75,0.1367255771771293,0.3693034890455722,168,3.8756120014141953,wrap,0.3,tournament,8,0.6001798770830118,0.8923946979519056,0.5114356711672774,0.17375468384594359,True,0.9856740129638787,"{'pop_size': 168, 'offspring_ratio': 0.75, 'selection': 'tournament', 'use_external_archive': True, 'initializer': 'scatter', 'crossover': 'fuzzy', 'crossover_prob': 0.7515362902891575, 'mutation': 'non_uniform', 'mutation_prob_factor': 2.2117101213617616, 'mutation_eta': 37.33797651248002, 'repair': 'wrap', 'archive_unbounded': True, 'archive_prune_policy': 'hv', 'selection_size': 8, 'crossover_eta': 13.49137626243085, 'crossover_alpha': 0.4774697002102385, 'blxab_alpha': 0.7920940033436272, 'blxab_beta': 0.15291167876200973, 'wa_alpha': 0.9856740129638787, 'laplace_a': -0.4060464105105268, 'laplace_b': 1.2310603919329666, 'fuzzy_d': 0.21039034225891018, 'pcx_sigma_eta': 0.1367255771771293, 'pcx_sigma_zeta': 0.3693034890455722, 'undx_zeta': 0.5114356711672774, 'undx_eta': 0.8923946979519056, 'simplex_epsilon': 0.6001798770830118, 'nonuniform_perturbation': 0.23422584893644544, 'gaussian_sigma': 0.2756630680547156, 'cauchy_gamma': 0.12338613801332342, 'uniform_perturb': 0.17375468384594359, 'levy_beta': 0.9724740208941061, 'levy_scale': 0.02040749495559441, 'power_index': 3.8756120014141953, 'scatter_base_size_factor': 0.3}","[{'step': 0, 'budget': 5000, 'score': 0.01418708183656525, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.07584663396844817, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.08727935096840489, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,21,0.0,PRUNED,0 days 00:00:47.060958,2026-05-15 09:46:38.828902,2026-05-15 09:47:25.889860,crowding,True,0.8401665447863214,0.21752076946593324,0.3813678758980788,simplex,0.8293884640456718,10.2266535002408,0.9192860123596849,1.7957227030220253,0.23670429003661692,lhs,0.3617174461177586,0.1994236613136937,1.999254568919588,0.08535174003868108,linked_polynomial,27.05796261228542,0.5902192428872579,0.323888458077629,0.5,0.24411446743622744,0.30035360888116,46,4.6062136168285654,midpoint,0.2,tournament,10,0.5392482542834379,0.12522862176276697,0.5959223528015352,0.0980980983900261,True,0.02391466600980019,"{'pop_size': 46, 'offspring_ratio': 0.5, 'selection': 'tournament', 'use_external_archive': True, 'initializer': 'lhs', 'crossover': 'simplex', 'crossover_prob': 0.9192860123596849, 'mutation': 'linked_polynomial', 'mutation_prob_factor': 0.5902192428872579, 'mutation_eta': 27.05796261228542, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'crowding', 'selection_size': 10, 'crossover_eta': 10.2266535002408, 'crossover_alpha': 0.8293884640456718, 'blxab_alpha': 0.8401665447863214, 'blxab_beta': 0.21752076946593324, 'wa_alpha': 0.02391466600980019, 'laplace_a': 0.3617174461177586, 'laplace_b': 0.1994236613136937, 'fuzzy_d': 1.7957227030220253, 'pcx_sigma_eta': 0.24411446743622744, 'pcx_sigma_zeta': 0.30035360888116, 'undx_zeta': 0.5959223528015352, 'undx_eta': 0.12522862176276697, 'simplex_epsilon': 0.5392482542834379, 'nonuniform_perturbation': 0.323888458077629, 'gaussian_sigma': 0.23670429003661692, 'cauchy_gamma': 0.3813678758980788, 'uniform_perturb': 0.0980980983900261, 'levy_beta': 1.999254568919588, 'levy_scale': 0.08535174003868108, 'power_index': 4.6062136168285654, 'scatter_base_size_factor': 0.2}","[{'step': 0, 'budget': 5000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,22,0.05830393986778509,PRUNED,0 days 00:00:25.575123,2026-05-15 09:46:47.539686,2026-05-15 09:47:13.114809,hv,True,0.44900859914417446,0.5708987727826114,0.1394335379283237,pcx,0.33704804700482516,12.479629602270645,0.7940078375732345,1.3274807916320674,0.43709486656499086,lhs,-0.12249973069946174,0.8512282792940749,1.788300896562073,0.07979846645603253,levy_flight,16.581395040007315,0.5292206178924078,0.3705364107984787,0.75,0.19126435543140743,0.14089973481936913,68,0.8218047297070543,clip,1.0,ranking,9,0.5767893564033941,0.8867956074653348,0.6785446576119925,0.2193735786454828,False,0.1522463584222562,"{'pop_size': 68, 'offspring_ratio': 0.75, 'selection': 'ranking', 'use_external_archive': False, 'initializer': 'lhs', 'crossover': 'pcx', 'crossover_prob': 0.7940078375732345, 'mutation': 'levy_flight', 'mutation_prob_factor': 0.5292206178924078, 'mutation_eta': 16.581395040007315, 'repair': 'clip', 'archive_unbounded': True, 'archive_prune_policy': 'hv', 'selection_size': 9, 'crossover_eta': 12.479629602270645, 'crossover_alpha': 0.33704804700482516, 'blxab_alpha': 0.44900859914417446, 'blxab_beta': 0.5708987727826114, 'wa_alpha': 0.1522463584222562, 'laplace_a': -0.12249973069946174, 'laplace_b': 0.8512282792940749, 'fuzzy_d': 1.3274807916320674, 'pcx_sigma_eta': 0.19126435543140743, 'pcx_sigma_zeta': 0.14089973481936913, 'undx_zeta': 0.6785446576119925, 'undx_eta': 0.8867956074653348, 'simplex_epsilon': 0.5767893564033941, 'nonuniform_perturbation': 0.3705364107984787, 'gaussian_sigma': 0.43709486656499086, 'cauchy_gamma': 0.1394335379283237, 'uniform_perturb': 0.2193735786454828, 'levy_beta': 1.788300896562073, 'levy_scale': 0.07979846645603253, 'power_index': 0.8218047297070543, 'scatter_base_size_factor': 1.0}","[{'step': 0, 'budget': 5000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.016418824120750044, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.05830393986778509, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,23,0.0,PRUNED,0 days 00:00:56.510073,2026-05-15 09:47:09.122262,2026-05-15 09:48:05.632335,maxmin,True,0.10541786127419794,0.020418535788418346,0.30216145148678986,laplace,0.18951933159549894,8.942805551875274,0.9853215672042722,1.5663458504954808,0.2334855226120216,random,-0.6153805880940111,1.4961280165935944,0.8137851280545298,0.07205806745054595,levy_flight,27.608535857677275,2.5076698170699254,0.13974191744977243,0.5,0.07817076926123454,0.10670230806200566,53,1.69153542020269,random,0.75,random,6,0.19639772871727065,0.512639878664144,0.5735355746612693,0.25844010081953617,True,0.7211624036753764,"{'pop_size': 53, 'offspring_ratio': 0.5, 'selection': 'random', 'use_external_archive': True, 'initializer': 'random', 'crossover': 'laplace', 'crossover_prob': 0.9853215672042722, 'mutation': 'levy_flight', 'mutation_prob_factor': 2.5076698170699254, 'mutation_eta': 27.608535857677275, 'repair': 'random', 'archive_unbounded': True, 'archive_prune_policy': 'maxmin', 'selection_size': 6, 'crossover_eta': 8.942805551875274, 'crossover_alpha': 0.18951933159549894, 'blxab_alpha': 0.10541786127419794, 'blxab_beta': 0.020418535788418346, 'wa_alpha': 0.7211624036753764, 'laplace_a': -0.6153805880940111, 'laplace_b': 1.4961280165935944, 'fuzzy_d': 1.5663458504954808, 'pcx_sigma_eta': 0.07817076926123454, 'pcx_sigma_zeta': 0.10670230806200566, 'undx_zeta': 0.5735355746612693, 'undx_eta': 0.512639878664144, 'simplex_epsilon': 0.19639772871727065, 'nonuniform_perturbation': 0.13974191744977243, 'gaussian_sigma': 0.2334855226120216, 'cauchy_gamma': 0.30216145148678986, 'uniform_perturb': 0.25844010081953617, 'levy_beta': 0.8137851280545298, 'levy_scale': 0.07205806745054595, 'power_index': 1.69153542020269, 'scatter_base_size_factor': 0.75}","[{'step': 0, 'budget': 5000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,24,0.10710576418546656,COMPLETE,0 days 00:00:39.521968,2026-05-15 09:47:13.157196,2026-05-15 09:47:52.679164,hv,False,0.2560138248544188,0.35990687775461727,0.15345057150441185,blx_alpha,0.22500246620021658,34.37754401030753,0.6245029384066211,0.8445919118090368,0.341821545949457,scatter,0.16778803009341692,0.3288615308367255,0.6937883754417284,0.004633126956330378,cauchy,5.702595031790809,1.256716986735752,0.2701364538349097,0.75,0.10676750705761266,0.1898284624748377,55,3.7227894417541374,midpoint,0.2,sus,5,0.4174262100536561,0.7083802062539419,0.853765033467997,0.19892452479288492,True,0.7621400805072543,"{'pop_size': 55, 'offspring_ratio': 0.75, 'selection': 'sus', 'use_external_archive': True, 'initializer': 'scatter', 'crossover': 'blx_alpha', 'crossover_prob': 0.6245029384066211, 'mutation': 'cauchy', 'mutation_prob_factor': 1.256716986735752, 'mutation_eta': 5.702595031790809, 'repair': 'midpoint', 'archive_unbounded': False, 'archive_prune_policy': 'hv', 'selection_size': 5, 'crossover_eta': 34.37754401030753, 'crossover_alpha': 0.22500246620021658, 'blxab_alpha': 0.2560138248544188, 'blxab_beta': 0.35990687775461727, 'wa_alpha': 0.7621400805072543, 'laplace_a': 0.16778803009341692, 'laplace_b': 0.3288615308367255, 'fuzzy_d': 0.8445919118090368, 'pcx_sigma_eta': 0.10676750705761266, 'pcx_sigma_zeta': 0.1898284624748377, 'undx_zeta': 0.853765033467997, 'undx_eta': 0.7083802062539419, 'simplex_epsilon': 0.4174262100536561, 'nonuniform_perturbation': 0.2701364538349097, 'gaussian_sigma': 0.341821545949457, 'cauchy_gamma': 0.15345057150441185, 'uniform_perturb': 0.19892452479288492, 'levy_beta': 0.6937883754417284, 'levy_scale': 0.004633126956330378, 'power_index': 3.7227894417541374, 'scatter_base_size_factor': 0.2}","[{'step': 0, 'budget': 5000, 'score': 0.025703818207203827, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.0983788453149776, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.10710576418546656, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,25,0.10721909997206584,COMPLETE,0 days 00:02:40.932296,2026-05-15 09:47:25.948094,2026-05-15 09:50:06.880390,maxmin,False,0.37880005957743945,0.32594917349937635,0.19227277151801989,blx_alpha,0.3309779392996661,20.420300563390533,0.9214067533672108,0.7486980680304953,0.14310184226782344,halton,-0.9105867499401477,1.7640853338440858,0.7857252665272751,0.07743557563835131,levy_flight,11.545326867098902,2.597451437752625,0.12450875058595005,0.25,0.10822376426125409,0.18580184829085597,53,0.6656377771860511,reflect,0.2,ranking,9,0.15477272193246244,0.21456031317089314,0.4326926135137309,0.12079798095987462,True,0.08733252285723203,"{'pop_size': 53, 'offspring_ratio': 0.25, 'selection': 'ranking', 'use_external_archive': True, 'initializer': 'halton', 'crossover': 'blx_alpha', 'crossover_prob': 0.9214067533672108, 'mutation': 'levy_flight', 'mutation_prob_factor': 2.597451437752625, 'mutation_eta': 11.545326867098902, 'repair': 'reflect', 'archive_unbounded': False, 'archive_prune_policy': 'maxmin', 'selection_size': 9, 'crossover_eta': 20.420300563390533, 'crossover_alpha': 0.3309779392996661, 'blxab_alpha': 0.37880005957743945, 'blxab_beta': 0.32594917349937635, 'wa_alpha': 0.08733252285723203, 'laplace_a': -0.9105867499401477, 'laplace_b': 1.7640853338440858, 'fuzzy_d': 0.7486980680304953, 'pcx_sigma_eta': 0.10822376426125409, 'pcx_sigma_zeta': 0.18580184829085597, 'undx_zeta': 0.4326926135137309, 'undx_eta': 0.21456031317089314, 'simplex_epsilon': 0.15477272193246244, 'nonuniform_perturbation': 0.12450875058595005, 'gaussian_sigma': 0.14310184226782344, 'cauchy_gamma': 0.19227277151801989, 'uniform_perturb': 0.12079798095987462, 'levy_beta': 0.7857252665272751, 'levy_scale': 0.07743557563835131, 'power_index': 0.6656377771860511, 'scatter_base_size_factor': 0.2}","[{'step': 0, 'budget': 5000, 'score': 0.08700063414928048, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.10498156403804217, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.10721909997206584, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,26,0.0,PRUNED,0 days 00:00:36.679791,2026-05-15 09:47:52.747461,2026-05-15 09:48:29.427252,crowding,False,0.9664165872137064,0.07544321553017175,0.4107507250367305,undx,0.27613773798620367,15.71652513286774,0.9961875485937774,0.5736622867944594,0.3734573374769968,lhs,0.5522584834488242,1.3226271745009228,1.2573694545458831,0.04092761498842508,linked_polynomial,16.063459774564024,2.806018558046384,0.09410258035043301,1.0,0.07487404512746894,0.06644882581573457,30,1.8732031756025331,round,0.75,random,9,0.4923219913748993,0.4674771039730595,0.8379479825273045,0.4230695169398684,True,0.5336080177395689,"{'pop_size': 30, 'offspring_ratio': 1.0, 'selection': 'random', 'use_external_archive': True, 'initializer': 'lhs', 'crossover': 'undx', 'crossover_prob': 0.9961875485937774, 'mutation': 'linked_polynomial', 'mutation_prob_factor': 2.806018558046384, 'mutation_eta': 16.063459774564024, 'repair': 'round', 'archive_unbounded': False, 'archive_prune_policy': 'crowding', 'selection_size': 9, 'crossover_eta': 15.71652513286774, 'crossover_alpha': 0.27613773798620367, 'blxab_alpha': 0.9664165872137064, 'blxab_beta': 0.07544321553017175, 'wa_alpha': 0.5336080177395689, 'laplace_a': 0.5522584834488242, 'laplace_b': 1.3226271745009228, 'fuzzy_d': 0.5736622867944594, 'pcx_sigma_eta': 0.07487404512746894, 'pcx_sigma_zeta': 0.06644882581573457, 'undx_zeta': 0.8379479825273045, 'undx_eta': 0.4674771039730595, 'simplex_epsilon': 0.4923219913748993, 'nonuniform_perturbation': 0.09410258035043301, 'gaussian_sigma': 0.3734573374769968, 'cauchy_gamma': 0.4107507250367305, 'uniform_perturb': 0.4230695169398684, 'levy_beta': 1.2573694545458831, 'levy_scale': 0.04092761498842508, 'power_index': 1.8732031756025331, 'scatter_base_size_factor': 0.75}","[{'step': 0, 'budget': 5000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.0, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,27,0.06568617425949684,PRUNED,0 days 00:00:53.175257,2026-05-15 09:48:05.658851,2026-05-15 09:48:58.834108,crowding,False,0.6076578576613222,0.08614226252074209,0.2386032977319928,whole_arithmetic,0.443481733149501,22.106251877525303,0.7958687916525997,1.9195044073007257,0.07674945940944077,halton,-0.5630316666429858,0.7497827551384282,0.7226863140213278,0.08894316474951368,levy_flight,19.767748782392452,0.280621892878135,0.1951395501383526,0.5,0.44032640703181447,0.4729462539668576,49,3.4909708987568653,round,1.0,random,5,0.7578414552445569,0.9526327638889717,0.12169268231017488,0.09221700420048365,True,0.6805905789519383,"{'pop_size': 49, 'offspring_ratio': 0.5, 'selection': 'random', 'use_external_archive': True, 'initializer': 'halton', 'crossover': 'whole_arithmetic', 'crossover_prob': 0.7958687916525997, 'mutation': 'levy_flight', 'mutation_prob_factor': 0.280621892878135, 'mutation_eta': 19.767748782392452, 'repair': 'round', 'archive_unbounded': False, 'archive_prune_policy': 'crowding', 'selection_size': 5, 'crossover_eta': 22.106251877525303, 'crossover_alpha': 0.443481733149501, 'blxab_alpha': 0.6076578576613222, 'blxab_beta': 0.08614226252074209, 'wa_alpha': 0.6805905789519383, 'laplace_a': -0.5630316666429858, 'laplace_b': 0.7497827551384282, 'fuzzy_d': 1.9195044073007257, 'pcx_sigma_eta': 0.44032640703181447, 'pcx_sigma_zeta': 0.4729462539668576, 'undx_zeta': 0.12169268231017488, 'undx_eta': 0.9526327638889717, 'simplex_epsilon': 0.7578414552445569, 'nonuniform_perturbation': 0.1951395501383526, 'gaussian_sigma': 0.07674945940944077, 'cauchy_gamma': 0.2386032977319928, 'uniform_perturb': 0.09221700420048365, 'levy_beta': 0.7226863140213278, 'levy_scale': 0.08894316474951368, 'power_index': 3.4909708987568653, 'scatter_base_size_factor': 1.0}","[{'step': 0, 'budget': 5000, 'score': 0.0040372633509298565, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.06291825620438221, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.06568617425949684, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,28,0.06524034840694037,PRUNED,0 days 00:00:37.049024,2026-05-15 09:48:29.472406,2026-05-15 09:49:06.521430,maxmin,True,0.2892325689181777,0.19673044009853402,0.16622673294494641,whole_arithmetic,0.11275218606459991,33.554436273616574,0.6898863844411792,1.5330098380391488,0.06942500912934942,lhs,-0.6374981524414014,0.1738434189944483,1.0821353602313106,0.093357720921166,cauchy,8.156516380291496,2.3750733366396894,0.12197127786194858,0.75,0.46277791177524663,0.24007739310382084,30,0.7668490880298602,round,0.5,tournament,10,0.8123774827591985,0.9020548372004205,0.8000870621949395,0.045774847876500185,False,0.5208813267808584,"{'pop_size': 30, 'offspring_ratio': 0.75, 'selection': 'tournament', 'use_external_archive': False, 'initializer': 'lhs', 'crossover': 'whole_arithmetic', 'crossover_prob': 0.6898863844411792, 'mutation': 'cauchy', 'mutation_prob_factor': 2.3750733366396894, 'mutation_eta': 8.156516380291496, 'repair': 'round', 'archive_unbounded': True, 'archive_prune_policy': 'maxmin', 'selection_size': 10, 'crossover_eta': 33.554436273616574, 'crossover_alpha': 0.11275218606459991, 'blxab_alpha': 0.2892325689181777, 'blxab_beta': 0.19673044009853402, 'wa_alpha': 0.5208813267808584, 'laplace_a': -0.6374981524414014, 'laplace_b': 0.1738434189944483, 'fuzzy_d': 1.5330098380391488, 'pcx_sigma_eta': 0.46277791177524663, 'pcx_sigma_zeta': 0.24007739310382084, 'undx_zeta': 0.8000870621949395, 'undx_eta': 0.9020548372004205, 'simplex_epsilon': 0.8123774827591985, 'nonuniform_perturbation': 0.12197127786194858, 'gaussian_sigma': 0.06942500912934942, 'cauchy_gamma': 0.16622673294494641, 'uniform_perturb': 0.045774847876500185, 'levy_beta': 1.0821353602313106, 'levy_scale': 0.093357720921166, 'power_index': 0.7668490880298602, 'scatter_base_size_factor': 0.5}","[{'step': 0, 'budget': 5000, 'score': 0.006656995069358077, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.03196830863163539, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.06524034840694037, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,29,0.035550538481201634,PRUNED,0 days 00:00:27.343647,2026-05-15 09:48:58.866689,2026-05-15 09:49:26.210336,mc_hv,True,0.585545608603649,0.9153914127628758,0.09980759552973806,whole_arithmetic,0.9127195568841726,35.457079714274144,0.7158486379393403,1.1548638941555618,0.3332113532513142,obl,-0.18591653676470687,0.18989443669519396,1.783261617202851,0.05950385868291202,power_law,25.51482796995754,2.908671605353041,0.20518901910160514,1.0,0.3094183186229445,0.34255831385677127,136,2.134496735889213,midpoint,0.3,boltzmann,2,0.2747035872543088,0.7130727176468292,0.5969889822675973,0.2183776558156072,True,0.3855011148612616,"{'pop_size': 136, 'offspring_ratio': 1.0, 'selection': 'boltzmann', 'use_external_archive': True, 'initializer': 'obl', 'crossover': 'whole_arithmetic', 'crossover_prob': 0.7158486379393403, 'mutation': 'power_law', 'mutation_prob_factor': 2.908671605353041, 'mutation_eta': 25.51482796995754, 'repair': 'midpoint', 'archive_unbounded': True, 'archive_prune_policy': 'mc_hv', 'selection_size': 2, 'crossover_eta': 35.457079714274144, 'crossover_alpha': 0.9127195568841726, 'blxab_alpha': 0.585545608603649, 'blxab_beta': 0.9153914127628758, 'wa_alpha': 0.3855011148612616, 'laplace_a': -0.18591653676470687, 'laplace_b': 0.18989443669519396, 'fuzzy_d': 1.1548638941555618, 'pcx_sigma_eta': 0.3094183186229445, 'pcx_sigma_zeta': 0.34255831385677127, 'undx_zeta': 0.5969889822675973, 'undx_eta': 0.7130727176468292, 'simplex_epsilon': 0.2747035872543088, 'nonuniform_perturbation': 0.20518901910160514, 'gaussian_sigma': 0.3332113532513142, 'cauchy_gamma': 0.09980759552973806, 'uniform_perturb': 0.2183776558156072, 'levy_beta': 1.783261617202851, 'levy_scale': 0.05950385868291202, 'power_index': 2.134496735889213, 'scatter_base_size_factor': 0.3}","[{'step': 0, 'budget': 5000, 'score': 0.0002092526654689475, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.013860829982569572, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.035550538481201634, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
nsgaiii,zcat10,30,0.04289776520637032,PRUNED,0 days 00:01:37.068270,2026-05-15 09:49:06.556176,2026-05-15 09:50:43.624446,crowding,False,0.876046240620398,0.3457667059190406,0.1399506616372211,simplex,0.06447259855936305,8.979063410627049,0.6424055439181753,1.537759413167463,0.16434212213598917,random,0.15052211621773215,0.36429285202874134,1.7956018125264843,0.03807619690603768,power_law,22.014332693347956,0.5250426401699622,0.32180658457339417,0.25,0.07690388226821371,0.23692799419420102,45,3.0207779984832968,clip,0.1,boltzmann,6,0.8042288841335195,0.11227279169094967,0.4595769026491704,0.41329024883013554,True,0.4942696763407436,"{'pop_size': 45, 'offspring_ratio': 0.25, 'selection': 'boltzmann', 'use_external_archive': True, 'initializer': 'random', 'crossover': 'simplex', 'crossover_prob': 0.6424055439181753, 'mutation': 'power_law', 'mutation_prob_factor': 0.5250426401699622, 'mutation_eta': 22.014332693347956, 'repair': 'clip', 'archive_unbounded': False, 'archive_prune_policy': 'crowding', 'selection_size': 6, 'crossover_eta': 8.979063410627049, 'crossover_alpha': 0.06447259855936305, 'blxab_alpha': 0.876046240620398, 'blxab_beta': 0.3457667059190406, 'wa_alpha': 0.4942696763407436, 'laplace_a': 0.15052211621773215, 'laplace_b': 0.36429285202874134, 'fuzzy_d': 1.537759413167463, 'pcx_sigma_eta': 0.07690388226821371, 'pcx_sigma_zeta': 0.23692799419420102, 'undx_zeta': 0.4595769026491704, 'undx_eta': 0.11227279169094967, 'simplex_epsilon': 0.8042288841335195, 'nonuniform_perturbation': 0.32180658457339417, 'gaussian_sigma': 0.16434212213598917, 'cauchy_gamma': 0.1399506616372211, 'uniform_perturb': 0.41329024883013554, 'levy_beta': 1.7956018125264843, 'levy_scale': 0.03807619690603768, 'power_index': 3.0207779984832968, 'scatter_base_size_factor': 0.1}","[{'step': 0, 'budget': 5000, 'score': 0.002288999217286701, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 1, 'budget': 10000, 'score': 0.02410323893788592, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}, {'step': 2, 'budget': 15000, 'score': 0.04289776520637032, 'instances_used': 1, 'instances_total': 1, 'seeds_used': 3, 'seeds_total': 3}]",,,,,,,,,,,,,,0.0,
